seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
YDR386W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL333W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL161W,OTHER,0.999959,2.5e-5,NA,NA,34,53,TM,2,1,1,28.666666666666664,NA
YJR046W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIR021W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YKL035W,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,1,0,NA,NA
YEL049W,SP,9.57e-4,0.999012,4,16,4,15,SP,4,2,1,29.06666666666667,31.488888888888894
YMR056C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL171W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR373W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL096C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR249W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YGR198W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJR026W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL167C,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YBR033W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL084C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR406C-A,OTHER,0.99845,0.001555,NA,NA,6,14,SP,0,0,0,23.700000000000003,NA
YKR084C,OTHER,0.999921,7.3e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL031C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YHR175W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YGR174W-A,OTHER,0.999705,2.94e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR246W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR002C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YEL017W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR280W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR191W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR229C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCL036W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCR019W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL072W,OTHER,0.999994,1.4e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDL122W,OTHER,0.999962,2.7e-5,NA,NA,34,51,TM,4,2,1,60.4,NA
Q0060,OTHER,1,1e-6,NA,NA,15,36,TM,0,0,0,59.400000000000006,NA
YJL207C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YOR361C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YGR050C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKR029C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL035C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YHR087W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDR151C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL026C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER047C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,2,NA,NA
YEL050C,OTHER,1,0,NA,NA,2,13,SP,0,0,0,14.666666666666663,NA
YGL036W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL087C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR326W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YNL195C,OTHER,0.883508,0.116492,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR374W-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR143C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR068C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJR064W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL074W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR426W,OTHER,1,6e-6,NA,NA,7,26,TM,1,0,0,50,NA
YGR261C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCL058C,OTHER,0.99993,7.6e-5,NA,NA,26,45,TM,2,0,0,50.888888888888886,NA
YGR049W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR335W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL053W,OTHER,0.999854,1.35e-4,NA,NA,40,60,TM,1,0,0,62.766666666666666,NA
YIR012W,OTHER,0.999893,1.33e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR283C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML133C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER083C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR099W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR062C,OTHER,0.999365,6.3e-4,NA,NA,0,0,OTHER,5,2,0,NA,NA
YHR022C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YAR033W,OTHER,0.999947,3.8e-5,NA,NA,40,60,TM,0,0,0,64.4,NA
YMR150C,OTHER,0.998032,0.001982,NA,NA,12,31,TM,2,1,1,38.666666666666664,NA
YGR010W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR153W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YLR034C,OTHER,1,0,NA,NA,7,26,TM,0,0,0,39.99999999999999,NA
YGR157W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL213C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YBL027W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YML100W-A,OTHER,1,0,NA,NA,12,29,TM,1,0,0,33.6,NA
YDR536W,OTHER,1,4e-6,NA,NA,27,44,TM,1,0,0,25.800000000000004,NA
YML103C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YIL051C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YOR305W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR104W,OTHER,0.999954,5.5e-5,NA,NA,40,60,TM,0,0,0,78.86666666666666,NA
YLR059C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YER079W,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YLL009C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL064C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR059W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR461C-A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YML117W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YLR158C,SP,3.72e-4,0.999601,3,15,6,13,SP,2,1,0,22.31111111111111,36.25555555555555
YKL096W,SP,2.51e-4,0.999724,3,15,4,15,SP,3,2,2,30.66666666666667,33.22222222222223
YJL219W,OTHER,1,1.8e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
YCL054W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR110W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR082C,OTHER,0.999766,2.35e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAL063C-A,OTHER,0.999908,9.3e-5,NA,NA,0,0,OTHER,1,1,1,NA,NA
YOR150W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YNR003C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL225W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR196C-B,OTHER,0.998785,0.001218,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR149W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL112W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR030C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR153W,OTHER,0.999839,1.38e-4,NA,NA,0,0,OTHER,3,1,0,NA,NA
YBR172C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YML003W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YHR050W-A,OTHER,0.999981,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YOR089C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIL148W,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL126W,OTHER,0.999965,4.2e-5,NA,NA,0,0,OTHER,4,0,0,NA,NA
YOR219C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR060C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCR102C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR217W,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIR014W,OTHER,0.999978,2.8e-5,NA,NA,36,57,TM,1,0,0,64.53333333333333,NA
YPL068C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR178C,OTHER,1,0,NA,NA,2,9,SP,2,0,0,9.42222222222222,NA
YGR117C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL210W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL233W,OTHER,0.999996,1.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR115W,OTHER,0.999862,1.43e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR457C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YBR030W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YPL225W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YJR036C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR195W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR138W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFL008W,OTHER,1,1.4e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR301C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL103W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YNL143C,OTHER,0.999326,6.7e-4,NA,NA,12,31,TM,1,0,0,49.333333333333336,NA
YBR037C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR123W,OTHER,1,1e-6,NA,NA,20,41,TM,2,0,0,67.95555555555556,NA
YER133W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YNL019C,SP,0.001266,0.998696,9,23,10,21,SP,0,0,0,30.666666666666664,38.33333333333333
YOR396W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKR079C,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL152W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR098C,OTHER,0.999998,1.2e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL244C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR140C,OTHER,1,1.9e-5,NA,NA,0,0,OTHER,2,2,0,NA,NA
YJL111W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHL015W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR236C,OTHER,0.999798,2.06e-4,NA,NA,20,38,TM,0,0,0,48.55555555555555,NA
YJL084C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YDL085W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YBR278W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YDR236C,OTHER,0.997916,0.002101,NA,NA,8,19,SP,0,0,0,34.666666666666664,NA
YPR184W,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR018W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YDL191W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR145C-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR349W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR433C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR018C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL002C,SP,2.42e-4,0.999726,4,19,6,17,SP,1,0,0,35.733333333333334,47.644444444444446
YFR037C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR264W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR135W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHL016C,OTHER,1,0,NA,NA,12,35,TM,2,0,0,64.8,NA
YOL088C,SP,2.93e-4,0.999672,3,19,7,18,SP,0,0,0,34.266666666666666,48.544444444444444
YHL044W,OTHER,0.999962,5.2e-5,NA,NA,39,60,TM,0,0,0,65.75555555555556,NA
YDR142C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR036C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR394C-A,OTHER,0.99997,2.8e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKL135C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL120W,OTHER,0.999816,1.83e-4,NA,NA,20,40,TM,0,0,0,55.766666666666666,NA
YBL071C-B,OTHER,0.999941,6.3e-5,NA,NA,0,0,OTHER,4,1,1,NA,NA
YLR239C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YHR050W,OTHER,0.999926,8.2e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL085W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLR102C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR010W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YCR021C,OTHER,1,1.8e-5,NA,NA,34,56,TM,2,0,0,67.72222222222223,NA
YHR063C,OTHER,0.995358,0.00464,NA,NA,7,17,SP,1,0,0,19.92222222222222,NA
YGR172C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR111W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL087W,OTHER,0.999956,5.5e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
YNL001W,OTHER,1,0,NA,NA,0,0,OTHER,6,1,1,NA,NA
YNL032W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR332W,SP,0.40919,0.590805,9,21,12,20,SP,3,2,2,29.7,42.9
YHR184W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR081C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR183W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR168W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR058C-A,OTHER,0.999971,3e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR062C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR248W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL058W,OTHER,1,0,NA,NA,0,0,OTHER,3,3,0,NA,NA
YMR138W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL022W,OTHER,1,2.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHL007C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YLR384C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL074C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIR009W,OTHER,0.999889,1.07e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR127W,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKR064W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YMR261C,OTHER,0.875988,0.124012,NA,NA,3,10,SP,2,0,0,21.244444444444447,NA
YER001W,OTHER,0.999954,5.7e-5,NA,NA,12,36,TM,2,0,0,93.61111111111113,NA
YPL030W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YER164W,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
YPR108W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YDR385W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YMR271C,OTHER,0.999999,1e-6,NA,NA,0,0,OTHER,5,1,0,NA,NA
YDR480W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YBR109C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLL012W,OTHER,1,1e-6,NA,NA,12,36,TM,3,0,0,81.94444444444446,NA
YLR213C,SP,4.39e-4,0.999511,3,17,4,15,SP,1,0,0,25.600000000000005,32.00000000000001
YHR082C,OTHER,1,0,NA,NA,0,0,OTHER,5,2,0,NA,NA
YLR013W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR381W,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
YLL028W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR010C-A,OTHER,1,7e-6,NA,NA,30,49,TM,0,0,0,58.88888888888889,NA
YGR254W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR209C,OTHER,1,1e-6,NA,NA,6,21,TM,4,0,0,61.86666666666666,NA
YLR168C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL149W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YNL331C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKR075C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDR066C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL085C-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL041W,OTHER,1,9e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER084W,OTHER,0.999183,8.21e-4,NA,NA,6,24,TM,1,1,1,57.63333333333334,NA
YGL030W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YBR108W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YNL070W,OTHER,1,1.1e-5,NA,NA,20,41,TM,2,0,0,36.42222222222223,NA
YLR404W,OTHER,1,1e-6,NA,NA,14,37,TM,2,1,0,74.66666666666667,NA
YNL206C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL183W-A,OTHER,1,0,NA,NA,27,38,SP,2,0,0,21.866666666666664,NA
YER010C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YJL197W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YHR149C,OTHER,1,0,NA,NA,0,0,OTHER,4,2,2,NA,NA
YDR146C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJL068C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR024C-A,OTHER,0.999999,0,NA,NA,6,27,TM,1,0,0,77.24444444444444,NA
YGL011C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YGL238W,OTHER,0.999848,1.51e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCL069W,OTHER,1,0,NA,NA,6,30,TM,1,0,0,59.72222222222222,NA
YKL154W,OTHER,0.980469,0.019553,NA,NA,6,23,TM,3,1,0,66.80000000000001,NA
YHR169W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR247W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR321C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR063W,OTHER,1,5e-6,NA,NA,6,28,TM,2,0,0,73.85555555555555,NA
YFL034W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL125W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YFR053C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YNL110C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL098C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YML128C,SP,0.004696,0.99528,4,19,6,17,SP,1,0,0,34.53333333333333,50.666666666666664
YOR001W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER129W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOR304C-A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBL001C,OTHER,1,0,NA,NA,0,0,OTHER,5,2,0,NA,NA
YKL146W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YHL008C,OTHER,0.999977,1.3e-5,NA,NA,32,54,TM,0,0,0,47.53333333333333,NA
YGR005C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL092W,OTHER,1,0,NA,NA,12,30,TM,1,0,0,53.833333333333336,NA
YNL336W,OTHER,0.999812,1.73e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR115W,OTHER,1,0,NA,NA,0,0,OTHER,4,3,2,NA,NA
YOL003C,OTHER,1,0,NA,NA,7,29,TM,2,0,0,50.6,NA
YIR017C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YKL039W,OTHER,0.676107,0.323884,NA,NA,10,21,SP,0,0,0,35.46666666666666,NA
YGL028C,SP,9.38e-4,0.999015,4,17,5,15,SP,2,2,1,22.977777777777778,29.244444444444447
YMR127C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDR247W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YMR205C,OTHER,0.999557,4.48e-4,NA,NA,0,0,OTHER,4,0,0,NA,NA
YKR008W,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL118W,OTHER,1,0,NA,NA,2,10,SP,1,1,0,16.5,NA
YFR043C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR265W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER101C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR215W,SP,2.98e-4,0.999693,3,18,7,15,SP,0,0,0,22.400000000000006,39.82222222222223
YJL172W,OTHER,1,2e-6,NA,NA,20,40,TM,0,0,0,63.00000000000001,NA
YHL031C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YEL047C,OTHER,0.999852,1.46e-4,NA,NA,3,14,SP,3,0,0,28.266666666666673,NA
YHR118C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL016C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR056W,OTHER,0.999922,6.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR185C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBR264C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR239C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YEL058W,OTHER,1,1e-6,NA,NA,0,0,OTHER,5,1,0,NA,NA
YLR172C,OTHER,1,6e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR024W,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YJL168C,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
Q0120,OTHER,1,1.1e-5,NA,NA,28,52,TM,0,0,0,70,NA
YJL121C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL212C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL036W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL114W,OTHER,0.999994,4e-6,NA,NA,24,46,TM,0,0,0,53.66666666666666,NA
YPL141C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR213W-A,OTHER,0.999975,2.8e-5,NA,NA,20,38,TM,1,0,0,50.45555555555556,NA
YPR104C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR069W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YER090W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL046W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR026C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDL200C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YFL027C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL153C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL184W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YML009C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL073C,OTHER,1,1e-6,NA,NA,12,32,TM,0,0,0,56.23333333333333,NA
YMR250W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YBR098W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR005C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR303C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR237W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER018C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR116C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR242W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR281C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YKR065C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR031C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL241C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
