seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
C1_03790C_A,OTHER,1,0,NA,NA,0,0,OTHER,8,8,8,NA,NA
CR_10060W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C5_02190C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_00650C_A,OTHER,0.999515,4.9e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_13730C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C3_01570W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04970W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_07070C_A,OTHER,1,0,NA,NA,0,0,OTHER,13,6,5,NA,NA
C1_09800C_A,OTHER,0.999987,3.2e-5,NA,NA,30,59,TM,1,0,0,89.33333333333334,NA
C1_03150C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_07010C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_03990C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_05000C_A,OTHER,0.999997,1.6e-5,NA,NA,0,0,OTHER,2,1,1,NA,NA
C3_05310W_A,OTHER,0.999929,7.2e-5,NA,NA,6,21,TM,7,5,0,45.6888888888889,NA
CR_04920W_A,OTHER,0.999953,3.6e-5,NA,NA,24,42,TM,3,0,0,44.12222222222222,NA
C2_09760W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,6,1,1,NA,NA
CR_04520W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_06440W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_10110W_A,OTHER,1,0,NA,NA,0,0,OTHER,7,5,4,NA,NA
C1_10180C_A,OTHER,1,0,NA,NA,0,0,OTHER,8,2,0,NA,NA
C3_05450C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C3_05630W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_02030W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_07300W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_07120C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,2,NA,NA
C1_01310W_A,OTHER,1,1.6e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02260C_A,OTHER,0.999942,4.9e-5,NA,NA,0,0,OTHER,1,1,1,NA,NA
C1_14320C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_04500C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C2_09100C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_06840W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_00650W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_10680C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_10230W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_04790W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_02910C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,2,NA,NA
C3_02690C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C7_02130W_A,OTHER,0.999083,9.05e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01720W_A,OTHER,1,2e-5,NA,NA,7,22,TM,0,0,0,39.82222222222222,NA
C3_04440C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_03970W_A,OTHER,0.996422,0.003582,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06600W_A,OTHER,1,8e-6,NA,NA,0,0,OTHER,9,0,0,NA,NA
C1_06730W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_02810W_A,OTHER,0.998343,0.001658,NA,NA,0,0,OTHER,3,2,1,NA,NA
C1_04080W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_11990W_A,SP,6.52e-4,0.999339,6,17,8,15,SP,3,2,1,22.044444444444448,33.06666666666667
C7_02290W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C6_01140C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_01250W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_04720C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,9,0,0,NA,NA
C2_08050C_A,OTHER,0.99998,4.4e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
C1_11530C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_01640W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_04000W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,1,1,NA,NA
C3_02550C_A,OTHER,1,8e-6,NA,NA,0,0,OTHER,2,1,0,NA,NA
C1_01560W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,3,0,NA,NA
C1_08740C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
CR_03840C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11520C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C2_10190C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_00710W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_04760C_A,OTHER,0.999871,1.17e-4,NA,NA,38,58,TM,0,0,0,81.9,NA
C2_04430W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_07420C_A,OTHER,0.999965,5.7e-5,NA,NA,18,37,TM,1,0,0,49.333333333333336,NA
C4_05020W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_00470C_A,SP,0.004076,0.995912,3,18,4,15,SP,1,0,0,32.66666666666667,43.55555555555556
C2_02330W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_03010C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_00910C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_09570W_A,OTHER,0.999902,1.03e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_07460C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_03710C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C4_07150W_A,OTHER,1,1.3e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_06120C_A,OTHER,0.996941,0.003076,NA,NA,7,24,TM,0,0,0,61.800000000000004,NA
C6_00920W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_03990C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02130W_A,OTHER,0.991627,0.008384,NA,NA,4,15,SP,0,0,0,22.266666666666666,NA
C4_05660C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_01420C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,2,2,NA,NA
C2_05730C_A,OTHER,0.999441,5.37e-4,NA,NA,0,0,OTHER,2,1,1,NA,NA
C5_03690W_A,OTHER,0.997806,0.002202,NA,NA,6,26,TM,1,0,0,48.76666666666667,NA
C2_05870W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_07050C_A,OTHER,1,0,NA,NA,0,0,OTHER,7,0,0,NA,NA
C3_02560W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_06450C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_11920W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12100C_A,OTHER,0.9746,0.025395,NA,NA,27,45,TM,8,6,1,50.877777777777794,NA
C4_00830W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_06580W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,3,3,NA,NA
C5_04500W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_02600W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_00930W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_00750C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C6_01410C_A,OTHER,1,0,NA,NA,0,0,OTHER,6,0,0,NA,NA
C3_07980C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_00510C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_02380C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_04410C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_03070W_A,OTHER,1,4e-6,NA,NA,20,40,TM,0,0,0,73.03333333333333,NA
C6_01630W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_04100C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_01880C_A,OTHER,1,0,NA,NA,0,0,OTHER,7,0,0,NA,NA
C5_05230C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_11070W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_03330C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_04470C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C6_02280W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C1_11230W_A,OTHER,1,0,NA,NA,8,19,SP,3,1,0,21.200000000000003,NA
C6_01250W_A,OTHER,0.99993,6.9e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_04430W_A,OTHER,0.999853,1.47e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_07800W_A,SP,3.11e-4,0.999674,3,15,6,14,SP,0,0,0,30,43.333333333333336
C1_00600W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_02100W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_07640W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,2,2,NA,NA
CR_02440W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_01310W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_03950C_A,OTHER,0.988257,0.011739,NA,NA,3,14,SP,1,1,0,33.599999999999994,NA
C2_05060C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_05030C_A,OTHER,0.999969,3.7e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_02360C_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_05760C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12900W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_04010W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_00790C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_11090C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_04300C_A,OTHER,0.999957,4.3e-5,NA,NA,40,59,TM,2,0,0,40.44444444444445,NA
C6_00880W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_01890C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_06680C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03060W_A,OTHER,0.998883,0.001133,NA,NA,0,0,OTHER,2,1,1,NA,NA
C3_04220C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
C2_02170W_A,SP,3.68e-4,0.99962,3,15,3,14,SP,8,0,0,27.599999999999998,29.9
C4_05940W_A,OTHER,1,7e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
C4_04390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_07900W_A,SP,0.001775,0.998206,4,15,6,14,SP,0,0,0,20.60000000000001,27.466666666666676
C1_08440C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03510C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_00690W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_08750W_A,OTHER,1,1e-6,NA,NA,28,45,TM,0,0,0,45.2,NA
C4_00850C_A,SP,2.94e-4,0.999669,3,16,5,15,SP,1,0,0,32.51111111111111,41.37777777777778
C1_02210W_A,OTHER,0.983426,0.016578,NA,NA,0,0,OTHER,3,2,1,NA,NA
C6_00850W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,3,NA,NA
C5_04400W_A,SP,2.46e-4,0.999758,3,13,2,12,SP,1,0,0,33.855555555555554,33.855555555555554
C1_03980W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
C2_05200C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
CR_02130W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_06500W_A,SP,3.78e-4,0.999604,3,15,3,15,SP,1,0,0,43.044444444444444,43.044444444444444
C7_00670C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,2,NA,NA
C2_08630C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
C1_07440W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_03260W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,7,0,0,NA,NA
C1_08380W_A,OTHER,0.999879,1.2e-4,NA,NA,0,0,OTHER,6,4,3,NA,NA
C7_02120C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_10830C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_04510W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_14250C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_09020W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_02280W_A,SP,6.53e-4,0.999309,3,15,3,13,SP,1,0,0,21.755555555555553,25.711111111111112
C3_01030W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,2,0,NA,NA
C2_01980C_A,OTHER,1,1e-5,NA,NA,12,32,TM,2,2,2,67.9,NA
C2_01050W_A,SP,5.85e-4,0.999366,3,12,3,14,SP,0,0,0,36.26666666666667,30.222222222222225
CR_08190W_A,OTHER,0.939243,0.060762,NA,NA,6,24,TM,3,0,0,51.51111111111111,NA
C2_05150W_A,OTHER,1,6e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_03100W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_10650W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_08170C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01560C_A,SP,0.068675,0.931306,3,19,3,14,SP,2,1,0,18.53333333333334,26.25555555555556
C3_05080W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_08370C_A,OTHER,0.999879,1.2e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_06000W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_09340W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_05970W_A,SP,2.84e-4,0.999713,3,16,3,14,SP,1,0,0,34.800000000000004,40.60000000000001
C5_00920W_A,OTHER,0.999995,2e-5,NA,NA,0,0,OTHER,2,2,2,NA,NA
C4_02760C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_07560W_A,OTHER,0.989009,0.011,NA,NA,0,0,OTHER,6,3,3,NA,NA
C6_00790C_A,OTHER,1,0,NA,NA,17,28,SP,5,2,0,14.533333333333335,NA
C1_11310C_A,OTHER,1,0,NA,NA,0,0,OTHER,7,0,0,NA,NA
C1_06660W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01170W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
CR_09440C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_06220C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_05140W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
C1_02940C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_04620W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_01570W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01910C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13430C_A,OTHER,0.999999,1.5e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_06650C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_02670C_A,OTHER,0.999997,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_10200W_A,SP,0.225893,0.774087,6,23,6,18,SP,0,0,0,36.11111111111111,50
CR_10170C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_04230W_A,OTHER,1,6e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_03670W_A,OTHER,1,2e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
C7_00040C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_00960W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,4,2,NA,NA
CR_09160C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
C6_01670W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_01390W_A,OTHER,0.996624,0.003387,NA,NA,7,28,TM,8,0,0,60.86666666666667,NA
C3_07540C_A,OTHER,1,0,NA,NA,0,0,OTHER,5,1,1,NA,NA
C7_04080C_A,SP,4e-4,0.999563,3,14,6,13,SP,1,0,0,17.422222222222224,26.133333333333336
C7_00330C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_03340W_A,OTHER,0.988173,0.01182,NA,NA,11,19,SP,0,0,0,24.500000000000004,NA
C1_04930C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_09560C_A,OTHER,0.998008,0.001992,NA,NA,0,0,OTHER,1,1,1,NA,NA
C4_01190W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
C7_00770W_A,OTHER,0.999925,9e-5,NA,NA,0,0,OTHER,1,1,1,NA,NA
C5_00840W_A,OTHER,0.993285,0.006717,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_00720W_A,OTHER,0.999168,8.22e-4,NA,NA,26,51,TM,0,0,0,62.97777777777779,NA
CR_06300C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
C5_01610W_A,OTHER,0.999435,5.61e-4,NA,NA,11,19,SP,1,0,0,20.500000000000004,NA
CR_09210W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_00850W_A,OTHER,1,0,NA,NA,0,0,OTHER,7,1,0,NA,NA
C6_04650W_A,OTHER,0.999989,8e-6,NA,NA,39,56,TM,4,0,0,62.6,NA
C2_00300C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_10010C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_02980C_A,OTHER,0.996554,0.003445,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_06670C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C2_05580W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_09300W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_07870W_A,OTHER,1,5e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_00100C_A,OTHER,0.81403,0.185979,NA,NA,7,25,TM,0,0,0,42.85555555555555,NA
C4_03510C_A,SP,7.77e-4,0.999213,3,16,4,16,SP,1,1,1,34.81111111111112,37.488888888888894
C2_06870C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_00150C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
C5_02200W_A,OTHER,1,2e-6,NA,NA,23,41,TM,1,0,0,45.388888888888886,NA
C6_01000C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11940C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C4_03180W_A,OTHER,0.999846,1.71e-4,NA,NA,6,23,TM,7,2,0,60.8,NA
C6_01880W_A,OTHER,0.999987,1.8e-5,NA,NA,38,56,TM,1,0,0,43.699999999999996,NA
C7_03670W_A,OTHER,0.999889,1.32e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_01110C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_03330C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C6_04620C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_06630C_A,OTHER,1,1.1e-5,NA,NA,6,31,TM,1,0,0,77.71111111111111,NA
C1_10580C_A,OTHER,0.999625,3.69e-4,NA,NA,0,0,OTHER,13,2,0,NA,NA
C4_02070W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_01950W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_03150W_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_01420C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
CR_01210C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_08890W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C5_05280C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_03080C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_08360C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_02540C_A,OTHER,1,1.4e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_05180W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_00940W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,4,4,NA,NA
C3_01060W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C2_05700W_A,OTHER,0.999621,3.65e-4,NA,NA,0,0,OTHER,2,1,0,NA,NA
C1_11380W_A,OTHER,0.999865,1.3e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_00480C_A,SP,4.44e-4,0.99955,3,17,4,15,SP,3,1,0,35.6,44.5
C3_04810C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_04890W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02600W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,2,2,NA,NA
C4_06310C_A,SP,2.54e-4,0.999721,3,13,3,13,SP,0,0,0,32.144444444444446,32.144444444444446
C1_10110W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_03500C_A,SP,7.86e-4,0.999181,6,14,6,14,SP,0,0,0,25.400000000000002,25.400000000000002
CR_01390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_01980C_A,SP,0.008286,0.991694,3,16,5,16,SP,1,0,0,26.8,31.266666666666666
C2_07890W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C1_00340W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_02400W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C5_02810W_A,OTHER,1,9e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_07690C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_01510C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02040W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_01280W_A,OTHER,0.999837,1.49e-4,NA,NA,8,16,SP,2,1,0,16.999999999999996,NA
C4_06960W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C2_07540W_A,OTHER,0.999895,9.2e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_06260W_A,SP,2.8e-4,0.999691,7,20,9,20,SP,3,0,0,33.73333333333334,39.35555555555557
C1_09950C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_03080C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C3_06480C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,2,NA,NA
CR_01730W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_03500W_A,OTHER,0.999867,1.35e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_01330W_A,SP,2.78e-4,0.999693,3,15,4,14,SP,2,2,2,29.211111111111116,34.522222222222226
C2_09520C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,2,1,NA,NA
C6_00830C_A,OTHER,1,5e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_06000W_A,OTHER,0.999976,4.8e-5,NA,NA,0,0,OTHER,6,2,1,NA,NA
C4_02100C_A,OTHER,1,2e-6,NA,NA,6,24,TM,2,2,0,43.06666666666666,NA
C2_04110W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C6_02460C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C4_00470C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_09380W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_10490W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_06980C_A,OTHER,0.999913,7.6e-5,NA,NA,0,0,OTHER,5,1,0,NA,NA
C2_08200W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C6_01940W_A,OTHER,0.995391,0.004622,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_03830C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,4,3,3,NA,NA
C1_12290C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
